From File,To File,References,From Entities,To Entities
"opencv-4.12.0/modules/photo/src/npr.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",51,4,9
"opencv-4.12.0/modules/photo/src/npr.cpp","opencv-4.12.0/modules/core/include/opencv2/core/types.hpp",2,1,2
"opencv-4.12.0/modules/photo/src/npr.cpp","opencv-4.12.0/modules/core/src/arithm.cpp",4,2,1
"opencv-4.12.0/modules/photo/src/npr.cpp","opencv-4.12.0/modules/core/src/convert.dispatch.cpp",10,4,1
"opencv-4.12.0/modules/photo/src/npr.cpp","opencv-4.12.0/modules/core/src/convert_scale.dispatch.cpp",1,1,1
"opencv-4.12.0/modules/photo/src/npr.cpp","opencv-4.12.0/modules/core/src/matrix.cpp",46,4,5
"opencv-4.12.0/modules/photo/src/npr.cpp","opencv-4.12.0/modules/core/src/matrix_expressions.cpp",2,1,2
"opencv-4.12.0/modules/photo/src/npr.cpp","opencv-4.12.0/modules/core/src/matrix_wrap.cpp",3,2,1
"opencv-4.12.0/modules/photo/src/npr.cpp","opencv-4.12.0/modules/core/src/merge.dispatch.cpp",2,2,1
"opencv-4.12.0/modules/photo/src/npr.cpp","opencv-4.12.0/modules/core/src/split.dispatch.cpp",2,2,1
"opencv-4.12.0/modules/photo/src/npr.cpp","opencv-4.12.0/modules/core/src/trace.cpp",4,4,1
"opencv-4.12.0/modules/photo/src/npr.cpp","opencv-4.12.0/modules/imgproc/src/color.cpp",2,1,1
"opencv-4.12.0/modules/photo/src/npr.cpp","opencv-4.12.0/modules/photo/include/opencv2/photo.hpp",2,2,2
"opencv-4.12.0/modules/photo/src/npr.cpp","opencv-4.12.0/modules/photo/src/npr.hpp",10,9,5
"opencv-4.12.0/modules/photo/src/npr.cpp","opencv-4.12.0/modules/photo/src/precomp.hpp",1,1,1
"opencv-4.12.0/modules/photo/src/npr.hpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",123,88,4
"opencv-4.12.0/modules/photo/src/npr.hpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",196,11,11
"opencv-4.12.0/modules/photo/src/npr.hpp","opencv-4.12.0/modules/core/include/opencv2/core/types.hpp",19,8,3
"opencv-4.12.0/modules/photo/src/npr.hpp","opencv-4.12.0/modules/core/src/arithm.cpp",7,2,1
"opencv-4.12.0/modules/photo/src/npr.hpp","opencv-4.12.0/modules/core/src/copy.cpp",5,4,1
"opencv-4.12.0/modules/photo/src/npr.hpp","opencv-4.12.0/modules/core/src/mathfuncs.cpp",3,1,1
"opencv-4.12.0/modules/photo/src/npr.hpp","opencv-4.12.0/modules/core/src/matrix.cpp",121,7,6
"opencv-4.12.0/modules/photo/src/npr.hpp","opencv-4.12.0/modules/core/src/matrix_expressions.cpp",48,6,11
"opencv-4.12.0/modules/photo/src/npr.hpp","opencv-4.12.0/modules/core/src/merge.dispatch.cpp",1,1,1
"opencv-4.12.0/modules/photo/src/npr.hpp","opencv-4.12.0/modules/core/src/split.dispatch.cpp",2,2,1
"opencv-4.12.0/modules/photo/src/npr.hpp","opencv-4.12.0/modules/imgproc/src/color.cpp",2,1,1
"opencv-4.12.0/modules/photo/src/npr.hpp","opencv-4.12.0/modules/imgproc/src/deriv.cpp",6,1,1
"opencv-4.12.0/modules/photo/src/npr.hpp","opencv-4.12.0/modules/photo/include/opencv2/photo.hpp",1,1,1
"opencv-4.12.0/modules/photo/src/npr.hpp","opencv-4.12.0/modules/photo/src/precomp.hpp",1,1,1
"opencv-4.12.0/modules/photo/src/precomp.hpp","opencv-4.12.0/modules/core/include/opencv2/core/ocl.hpp",1,1,1
"opencv-4.12.0/modules/photo/src/precomp.hpp","opencv-4.12.0/modules/core/include/opencv2/core/private.hpp",1,1,1
"opencv-4.12.0/modules/photo/src/precomp.hpp","opencv-4.12.0/modules/core/include/opencv2/core/utility.hpp",1,1,1
"opencv-4.12.0/modules/photo/src/precomp.hpp","opencv-4.12.0/modules/imgproc/include/opencv2/imgproc.hpp",1,1,1
"opencv-4.12.0/modules/photo/src/precomp.hpp","opencv-4.12.0/modules/photo/include/opencv2/photo.hpp",1,1,1
"opencv-4.12.0/modules/photo/src/seamless_cloning.cpp","opencv-4.12.0/modules/core/include/opencv2/core/base.hpp",4,1,3
"opencv-4.12.0/modules/photo/src/seamless_cloning.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",37,27,4
"opencv-4.12.0/modules/photo/src/seamless_cloning.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",49,5,7
"opencv-4.12.0/modules/photo/src/seamless_cloning.cpp","opencv-4.12.0/modules/core/include/opencv2/core/types.hpp",18,2,11
"opencv-4.12.0/modules/photo/src/seamless_cloning.cpp","opencv-4.12.0/modules/core/src/copy.cpp",6,4,3
"opencv-4.12.0/modules/photo/src/seamless_cloning.cpp","opencv-4.12.0/modules/core/src/matrix.cpp",48,5,5
"opencv-4.12.0/modules/photo/src/seamless_cloning.cpp","opencv-4.12.0/modules/core/src/matrix_expressions.cpp",4,4,2
"opencv-4.12.0/modules/photo/src/seamless_cloning.cpp","opencv-4.12.0/modules/core/src/matrix_wrap.cpp",8,5,3
"opencv-4.12.0/modules/photo/src/seamless_cloning.cpp","opencv-4.12.0/modules/core/src/system.cpp",2,1,1
"opencv-4.12.0/modules/photo/src/seamless_cloning.cpp","opencv-4.12.0/modules/core/src/trace.cpp",4,4,1
"opencv-4.12.0/modules/photo/src/seamless_cloning.cpp","opencv-4.12.0/modules/imgproc/src/color.cpp",1,1,1
"opencv-4.12.0/modules/photo/src/seamless_cloning.cpp","opencv-4.12.0/modules/imgproc/src/geometry.cpp",1,1,1
"opencv-4.12.0/modules/photo/src/seamless_cloning.cpp","opencv-4.12.0/modules/photo/include/opencv2/photo.hpp",2,2,2
"opencv-4.12.0/modules/photo/src/seamless_cloning.cpp","opencv-4.12.0/modules/photo/src/precomp.hpp",1,1,1
"opencv-4.12.0/modules/photo/src/seamless_cloning.cpp","opencv-4.12.0/modules/photo/src/seamless_cloning.hpp",5,5,2
"opencv-4.12.0/modules/photo/src/seamless_cloning.cpp","opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp",4,4,4
"opencv-4.12.0/modules/photo/src/seamless_cloning.hpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",9,9,1
"opencv-4.12.0/modules/photo/src/seamless_cloning.hpp","opencv-4.12.0/modules/photo/include/opencv2/photo.hpp",1,1,1
"opencv-4.12.0/modules/photo/src/seamless_cloning.hpp","opencv-4.12.0/modules/photo/src/precomp.hpp",1,1,1
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/core/include/opencv2/core/base.hpp",4,1,3
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",109,81,4
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",162,16,16
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/core/include/opencv2/core/types.hpp",2,2,2
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/core/include/opencv2/core/utility.hpp",5,2,4
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/core/src/arithm.cpp",9,4,2
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/core/src/convert.dispatch.cpp",2,2,1
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/core/src/copy.cpp",7,4,3
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/core/src/dxt.cpp",2,1,1
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/core/src/mathfuncs.cpp",5,1,3
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/core/src/matrix.cpp",62,14,7
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/core/src/matrix_expressions.cpp",16,9,6
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/core/src/merge.dispatch.cpp",5,4,2
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/core/src/split.dispatch.cpp",8,4,2
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/core/src/trace.cpp",1,1,1
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/imgproc/src/canny.cpp",1,1,1
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/imgproc/src/color.cpp",3,3,1
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/imgproc/src/deriv.cpp",1,1,1
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/imgproc/src/drawing.cpp",1,1,1
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/imgproc/src/filter.dispatch.cpp",6,4,1
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/imgproc/src/morph.dispatch.cpp",1,1,1
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/photo/include/opencv2/photo.hpp",6,1,6
"opencv-4.12.0/modules/photo/src/seamless_cloning_impl.cpp","opencv-4.12.0/modules/photo/src/seamless_cloning.hpp",92,10,12
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/include/opencv2/core/base.hpp",12,8,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/include/opencv2/core/cvstd_wrapper.hpp",31,10,6
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",64,56,4
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",96,9,14
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/include/opencv2/core/matx.inl.hpp",4,2,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/include/opencv2/core/operations.hpp",2,2,2
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/include/opencv2/core/persistence.hpp",42,20,5
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/include/opencv2/core/types.hpp",7,5,3
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/src/algorithm.cpp",4,4,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/src/arithm.cpp",1,1,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/src/convert.dispatch.cpp",1,1,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/src/copy.cpp",5,4,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/src/mathfuncs.cpp",8,6,3
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/src/matmul.dispatch.cpp",4,1,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/src/matrix.cpp",86,10,8
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/src/matrix_expressions.cpp",40,8,21
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/src/matrix_wrap.cpp",6,4,3
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/src/mean.dispatch.cpp",2,1,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/src/merge.dispatch.cpp",1,1,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/src/minmax.cpp",3,3,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/src/persistence.cpp",38,8,5
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/src/split.dispatch.cpp",1,1,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/src/sum.dispatch.cpp",2,2,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/src/system.cpp",12,8,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/core/src/trace.cpp",4,4,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/imgproc/include/opencv2/imgproc.hpp",1,1,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/imgproc/src/color.cpp",3,3,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/imgproc/src/resize.cpp",2,2,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/photo/include/opencv2/photo.hpp",12,12,5
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/photo/src/hdr_common.cpp",2,2,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/photo/src/hdr_common.hpp",1,1,1
"opencv-4.12.0/modules/photo/src/tonemap.cpp","opencv-4.12.0/modules/photo/src/precomp.hpp",1,1,1
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",29,16,3
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",40,4,7
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/core/include/opencv2/core/types.hpp",24,4,7
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/core/src/channels.cpp",2,1,1
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/core/src/copy.cpp",6,4,2
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/core/src/matrix.cpp",13,4,6
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/core/src/ocl.cpp",6,3,1
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/core/src/system.cpp",6,6,1
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/core/src/trace.cpp",3,3,1
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/core/src/umatrix.cpp",5,4,2
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/imgcodecs/include/opencv2/imgcodecs.hpp",2,1,2
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/photo/test/test_precomp.hpp",1,1,1
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts.hpp",12,12,1
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ocl_test.hpp",1,1,1
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_gtest.h",84,24,6
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/ts/src/ocl_test.cpp",9,3,2
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/ts/src/ts.cpp",9,3,3
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/ts/src/ts_func.cpp",1,1,1
"opencv-4.12.0/modules/photo/test/ocl/test_denoising.cpp","opencv-4.12.0/modules/ts/src/ts_gtest.cpp",70,4,6
"opencv-4.12.0/modules/photo/test/test_cloning.cpp","opencv-4.12.0/modules/core/include/opencv2/core/base.hpp",14,6,2
"opencv-4.12.0/modules/photo/test/test_cloning.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",40,33,2
"opencv-4.12.0/modules/photo/test/test_cloning.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",66,6,3
"opencv-4.12.0/modules/photo/test/test_cloning.cpp","opencv-4.12.0/modules/core/include/opencv2/core/types.hpp",15,3,5
"opencv-4.12.0/modules/photo/test/test_cloning.cpp","opencv-4.12.0/modules/core/src/copy.cpp",1,1,1
"opencv-4.12.0/modules/photo/test/test_cloning.cpp","opencv-4.12.0/modules/core/src/matrix.cpp",56,6,5
"opencv-4.12.0/modules/photo/test/test_cloning.cpp","opencv-4.12.0/modules/core/src/system.cpp",12,12,1
"opencv-4.12.0/modules/photo/test/test_cloning.cpp","opencv-4.12.0/modules/core/src/trace.cpp",6,6,1
"opencv-4.12.0/modules/photo/test/test_cloning.cpp","opencv-4.12.0/modules/imgcodecs/include/opencv2/imgcodecs.hpp",15,6,1
"opencv-4.12.0/modules/photo/test/test_cloning.cpp","opencv-4.12.0/modules/imgcodecs/src/loadsave.cpp",21,6,1
"opencv-4.12.0/modules/photo/test/test_cloning.cpp","opencv-4.12.0/modules/photo/include/opencv2/photo.hpp",4,3,3
"opencv-4.12.0/modules/photo/test/test_cloning.cpp","opencv-4.12.0/modules/photo/src/seamless_cloning.cpp",7,6,4
"opencv-4.12.0/modules/photo/test/test_cloning.cpp","opencv-4.12.0/modules/photo/test/test_precomp.hpp",1,1,1
"opencv-4.12.0/modules/photo/test/test_cloning.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts.hpp",42,42,2
"opencv-4.12.0/modules/photo/test/test_cloning.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_gtest.h",177,65,9
"opencv-4.12.0/modules/photo/test/test_cloning.cpp","opencv-4.12.0/modules/ts/src/ts.cpp",24,12,4
"opencv-4.12.0/modules/photo/test/test_cloning.cpp","opencv-4.12.0/modules/ts/src/ts_func.cpp",14,6,1
"opencv-4.12.0/modules/photo/test/test_cloning.cpp","opencv-4.12.0/modules/ts/src/ts_gtest.cpp",165,12,7
"opencv-4.12.0/modules/photo/test/test_decolor.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",5,5,1
"opencv-4.12.0/modules/photo/test/test_decolor.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",7,1,2
"opencv-4.12.0/modules/photo/test/test_decolor.cpp","opencv-4.12.0/modules/core/src/matrix.cpp",4,1,3
"opencv-4.12.0/modules/photo/test/test_decolor.cpp","opencv-4.12.0/modules/core/src/system.cpp",2,2,1
"opencv-4.12.0/modules/photo/test/test_decolor.cpp","opencv-4.12.0/modules/core/src/trace.cpp",1,1,1
"opencv-4.12.0/modules/photo/test/test_decolor.cpp","opencv-4.12.0/modules/imgcodecs/include/opencv2/imgcodecs.hpp",1,1,1
"opencv-4.12.0/modules/photo/test/test_decolor.cpp","opencv-4.12.0/modules/imgcodecs/src/loadsave.cpp",5,1,2
"opencv-4.12.0/modules/photo/test/test_decolor.cpp","opencv-4.12.0/modules/photo/src/contrast_preserve.cpp",1,1,1
"opencv-4.12.0/modules/photo/test/test_decolor.cpp","opencv-4.12.0/modules/photo/test/test_precomp.hpp",1,1,1
"opencv-4.12.0/modules/photo/test/test_decolor.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts.hpp",7,7,2
"opencv-4.12.0/modules/photo/test/test_decolor.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_gtest.h",22,9,9
"opencv-4.12.0/modules/photo/test/test_decolor.cpp","opencv-4.12.0/modules/ts/src/ts.cpp",4,2,4
"opencv-4.12.0/modules/photo/test/test_decolor.cpp","opencv-4.12.0/modules/ts/src/ts_func.cpp",2,1,1
"opencv-4.12.0/modules/photo/test/test_decolor.cpp","opencv-4.12.0/modules/ts/src/ts_gtest.cpp",19,2,7
"opencv-4.12.0/modules/photo/test/test_denoise_tvl1.cpp","opencv-4.12.0/modules/core/include/opencv2/core/fast_math.hpp",1,1,1
"opencv-4.12.0/modules/photo/test/test_denoise_tvl1.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",13,10,3
"opencv-4.12.0/modules/photo/test/test_denoise_tvl1.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",44,2,19
"opencv-4.12.0/modules/photo/test/test_denoise_tvl1.cpp","opencv-4.12.0/modules/core/include/opencv2/core/operations.hpp",2,2,2
"opencv-4.12.0/modules/photo/test/test_denoise_tvl1.cpp","opencv-4.12.0/modules/core/include/opencv2/core/types.hpp",3,1,1
"opencv-4.12.0/modules/photo/test/test_denoise_tvl1.cpp","opencv-4.12.0/modules/core/src/arithm.cpp",2,1,1
"opencv-4.12.0/modules/photo/test/test_denoise_tvl1.cpp","opencv-4.12.0/modules/core/src/copy.cpp",2,1,2
"opencv-4.12.0/modules/photo/test/test_denoise_tvl1.cpp","opencv-4.12.0/modules/core/src/matrix.cpp",14,2,6
"opencv-4.12.0/modules/photo/test/test_denoise_tvl1.cpp","opencv-4.12.0/modules/core/src/rand.cpp",3,1,3
"opencv-4.12.0/modules/photo/test/test_denoise_tvl1.cpp","opencv-4.12.0/modules/core/src/system.cpp",2,2,1
"opencv-4.12.0/modules/photo/test/test_denoise_tvl1.cpp","opencv-4.12.0/modules/core/src/trace.cpp",1,1,1
"opencv-4.12.0/modules/photo/test/test_denoise_tvl1.cpp","opencv-4.12.0/modules/imgcodecs/src/loadsave.cpp",2,1,2
"opencv-4.12.0/modules/photo/test/test_denoise_tvl1.cpp","opencv-4.12.0/modules/photo/test/test_precomp.hpp",1,1,1
"opencv-4.12.0/modules/photo/test/test_denoise_tvl1.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts.hpp",7,7,2
"opencv-4.12.0/modules/photo/test/test_denoise_tvl1.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_gtest.h",39,16,7
"opencv-4.12.0/modules/photo/test/test_denoise_tvl1.cpp","opencv-4.12.0/modules/ts/src/ts.cpp",4,2,4
"opencv-4.12.0/modules/photo/test/test_denoise_tvl1.cpp","opencv-4.12.0/modules/ts/src/ts_gtest.cpp",58,2,6
"opencv-4.12.0/modules/photo/test/test_denoising.cpp","opencv-4.12.0/modules/core/include/opencv2/core/base.hpp",6,5,2
"opencv-4.12.0/modules/photo/test/test_denoising.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",18,18,2
"opencv-4.12.0/modules/photo/test/test_denoising.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",20,7,3
"opencv-4.12.0/modules/photo/test/test_denoising.cpp","opencv-4.12.0/modules/core/include/opencv2/core/types.hpp",1,1,1
"opencv-4.12.0/modules/photo/test/test_denoising.cpp","opencv-4.12.0/modules/core/src/convert.dispatch.cpp",1,1,1
"opencv-4.12.0/modules/photo/test/test_denoising.cpp","opencv-4.12.0/modules/core/src/count_non_zero.dispatch.cpp",1,1,1
"opencv-4.12.0/modules/photo/test/test_denoising.cpp","opencv-4.12.0/modules/core/src/matrix.cpp",27,7,6
"opencv-4.12.0/modules/photo/test/test_denoising.cpp","opencv-4.12.0/modules/core/src/matrix_expressions.cpp",2,1,2
"opencv-4.12.0/modules/photo/test/test_denoising.cpp","opencv-4.12.0/modules/core/src/system.cpp",20,18,4
"opencv-4.12.0/modules/photo/test/test_denoising.cpp","opencv-4.12.0/modules/core/src/trace.cpp",7,7,1
"opencv-4.12.0/modules/photo/test/test_denoising.cpp","opencv-4.12.0/modules/imgcodecs/include/opencv2/imgcodecs.hpp",10,6,2
"opencv-4.12.0/modules/photo/test/test_denoising.cpp","opencv-4.12.0/modules/imgcodecs/src/loadsave.cpp",10,6,1
"opencv-4.12.0/modules/photo/test/test_denoising.cpp","opencv-4.12.0/modules/photo/src/denoising.cpp",8,7,5
"opencv-4.12.0/modules/photo/test/test_denoising.cpp","opencv-4.12.0/modules/photo/test/test_precomp.hpp",1,1,1
"opencv-4.12.0/modules/photo/test/test_denoising.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts.hpp",48,48,2
"opencv-4.12.0/modules/photo/test/test_denoising.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_gtest.h",117,51,11
