Source,Target,Type
C:/opencv/3rdparty/libjasper/jas_init.c,defined,call
C:/opencv/3rdparty/libjasper/jas_init.c,jas_image_addfmt,call
C:/opencv/3rdparty/libjasper/jas_init.c,defined,call
C:/opencv/3rdparty/libjasper/jas_init.c,jas_image_addfmt,call
C:/opencv/3rdparty/libjasper/jas_init.c,atexit,call
C:/opencv/3rdparty/libjasper/jas_init.c,jas_image_clearfmts,call
C:/opencv/3rdparty/libjasper/jas_malloc.c,stdio.h,include
C:/opencv/3rdparty/libjasper/jas_malloc.c,stdlib.h,include
C:/opencv/3rdparty/libjasper/jas_malloc.c,string.h,include
C:/opencv/3rdparty/libjasper/jas_malloc.c,limits.h,include
C:/opencv/3rdparty/libjasper/jas_malloc.c,errno.h,include
C:/opencv/3rdparty/libjasper/jas_malloc.c,stdint.h,include
C:/opencv/3rdparty/libjasper/jas_malloc.c,jasper/jas_malloc.h,include
C:/opencv/3rdparty/libjasper/jas_malloc.c,defined,call
C:/opencv/3rdparty/libjasper/jas_malloc.c,../../../local/src/memalloc.c,include
C:/opencv/3rdparty/libjasper/jas_malloc.c,defined,call
C:/opencv/3rdparty/libjasper/jas_malloc.c,defined,call
C:/opencv/3rdparty/libjasper/jas_malloc.c,abort,call
C:/opencv/3rdparty/libjasper/jas_malloc.c,posix_memalign,call
C:/opencv/3rdparty/libjasper/jas_malloc.c,malloc,call
C:/opencv/3rdparty/libjasper/jas_malloc.c,free,call
C:/opencv/3rdparty/libjasper/jas_malloc.c,realloc,call
C:/opencv/3rdparty/libjasper/jas_malloc.c,malloc,call
C:/opencv/3rdparty/libjasper/jas_malloc.c,jas_alloc2,call
C:/opencv/3rdparty/libjasper/jas_malloc.c,jas_realloc,call
C:/opencv/3rdparty/libjasper/jas_malloc.c,jas_malloc,call
C:/opencv/3rdparty/libjasper/jas_malloc.c,jas_alloc2,call
C:/opencv/3rdparty/libjasper/jas_malloc.c,jas_alloc2,call
C:/opencv/3rdparty/libjasper/jas_malloc.c,memset,call
C:/opencv/3rdparty/libjasper/jas_seq.c,stdlib.h,include
C:/opencv/3rdparty/libjasper/jas_seq.c,assert.h,include
C:/opencv/3rdparty/libjasper/jas_seq.c,math.h,include
C:/opencv/3rdparty/libjasper/jas_seq.c,jasper/jas_seq.h,include
C:/opencv/3rdparty/libjasper/jas_seq.c,jasper/jas_malloc.h,include
C:/opencv/3rdparty/libjasper/jas_seq.c,jasper/jas_math.h,include
C:/opencv/3rdparty/libjasper/jas_seq.c,assert,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_create,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_malloc,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_alloc2,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_destroy,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_alloc2,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_destroy,call
C:/opencv/3rdparty/libjasper/jas_seq.c,assert,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_free,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_free,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_free,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_seq2d_xstart,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_seq2d_ystart,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_seq2d_xend,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_seq2d_yend,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_seq2d_create,call
C:/opencv/3rdparty/libjasper/jas_seq.c,assert,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_getref,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_get,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_create,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_getref,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_get,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_bindsub,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_free,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_free,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_alloc2,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_get,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_get,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_rowstep,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_rowstep,call
C:/opencv/3rdparty/libjasper/jas_seq.c,assert,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_rowstep,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_rowstep,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_rowstep,call
C:/opencv/3rdparty/libjasper/jas_seq.c,fscanf,call
C:/opencv/3rdparty/libjasper/jas_seq.c,fscanf,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_seq2d_create,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_numrows,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_numcols,call
C:/opencv/3rdparty/libjasper/jas_seq.c,abort,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_numrows,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_numcols,call
C:/opencv/3rdparty/libjasper/jas_seq.c,fscanf,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_destroy,call
C:/opencv/3rdparty/libjasper/jas_seq.c,JAS_CAST,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_set,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_seq2d_xstart,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_seq2d_ystart,call
C:/opencv/3rdparty/libjasper/jas_seq.c,fprintf,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_numcols,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_numrows,call
C:/opencv/3rdparty/libjasper/jas_seq.c,fprintf,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_numrows,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_numcols,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_get,call
C:/opencv/3rdparty/libjasper/jas_seq.c,strlen,call
C:/opencv/3rdparty/libjasper/jas_seq.c,JAS_CAST,call
C:/opencv/3rdparty/libjasper/jas_seq.c,sprintf,call
C:/opencv/3rdparty/libjasper/jas_seq.c,strlen,call
C:/opencv/3rdparty/libjasper/jas_seq.c,strlen,call
C:/opencv/3rdparty/libjasper/jas_seq.c,fputs,call
C:/opencv/3rdparty/libjasper/jas_seq.c,fputs,call
C:/opencv/3rdparty/libjasper/jas_seq.c,strcat,call
C:/opencv/3rdparty/libjasper/jas_seq.c,jas_matrix_numcols,call
C:/opencv/3rdparty/libjasper/jas_seq.c,fputs,call
C:/opencv/3rdparty/libjasper/jas_seq.c,fputs,call
C:/opencv/3rdparty/libjasper/jas_seq.c,fputs,call
C:/opencv/3rdparty/libjasper/jas_stream.c,assert.h,include
C:/opencv/3rdparty/libjasper/jas_stream.c,defined,call
C:/opencv/3rdparty/libjasper/jas_stream.c,fcntl.h,include
C:/opencv/3rdparty/libjasper/jas_stream.c,stdlib.h,include
C:/opencv/3rdparty/libjasper/jas_stream.c,stdarg.h,include
C:/opencv/3rdparty/libjasper/jas_stream.c,stdio.h,include
C:/opencv/3rdparty/libjasper/jas_stream.c,ctype.h,include
C:/opencv/3rdparty/libjasper/jas_stream.c,defined,call
C:/opencv/3rdparty/libjasper/jas_stream.c,unistd.h,include
C:/opencv/3rdparty/libjasper/jas_stream.c,defined,call
C:/opencv/3rdparty/libjasper/jas_stream.c,defined,call
C:/opencv/3rdparty/libjasper/jas_stream.c,io.h,include
C:/opencv/3rdparty/libjasper/jas_stream.c,jasper/jas_types.h,include
C:/opencv/3rdparty/libjasper/jas_stream.c,jasper/jas_stream.h,include
C:/opencv/3rdparty/libjasper/jas_stream.c,jasper/jas_malloc.h,include
C:/opencv/3rdparty/libjasper/jas_stream.c,jasper/jas_math.h,include
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_malloc,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_create,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_initbuf,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_malloc,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_destroy,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_malloc,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_close,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_create,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_strtoopenmode,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_malloc,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_destroy,call
C:/opencv/3rdparty/libjasper/jas_stream.c,open,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_destroy,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_initbuf,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_create,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_strtoopenmode,call
C:/opencv/3rdparty/libjasper/jas_stream.c,JAS_CAST,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_initbuf,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_create,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_malloc,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_destroy,call
C:/opencv/3rdparty/libjasper/jas_stream.c,tempnam,call
C:/opencv/3rdparty/libjasper/jas_stream.c,strcpy,call
C:/opencv/3rdparty/libjasper/jas_stream.c,free,call
C:/opencv/3rdparty/libjasper/jas_stream.c,open,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_destroy,call
C:/opencv/3rdparty/libjasper/jas_stream.c,snprintf,call
C:/opencv/3rdparty/libjasper/jas_stream.c,mkstemp,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_destroy,call
C:/opencv/3rdparty/libjasper/jas_stream.c,unlink,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_destroy,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_initbuf,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_create,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_strtoopenmode,call
C:/opencv/3rdparty/libjasper/jas_stream.c,defined,call
C:/opencv/3rdparty/libjasper/jas_stream.c,setmode,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_malloc,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_destroy,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_initbuf,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_free,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_free,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_flush,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_destroy,call
C:/opencv/3rdparty/libjasper/jas_stream.c,assert,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_getc_macro,call
C:/opencv/3rdparty/libjasper/jas_stream.c,assert,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_putc_macro,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_getc,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_putc,call
C:/opencv/3rdparty/libjasper/jas_stream.c,va_start,call
C:/opencv/3rdparty/libjasper/jas_stream.c,vsnprintf,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_puts,call
C:/opencv/3rdparty/libjasper/jas_stream.c,va_end,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_putc_macro,call
C:/opencv/3rdparty/libjasper/jas_stream.c,assert,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_getc,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_getc,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_putc,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_seek,call
C:/opencv/3rdparty/libjasper/jas_stream.c,assert,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_flush,call
C:/opencv/3rdparty/libjasper/jas_stream.c,assert,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_malloc,call
C:/opencv/3rdparty/libjasper/jas_stream.c,assert,call
C:/opencv/3rdparty/libjasper/jas_stream.c,JAS_CAST,call
C:/opencv/3rdparty/libjasper/jas_stream.c,assert,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_flushbuf,call
C:/opencv/3rdparty/libjasper/jas_stream.c,assert,call
C:/opencv/3rdparty/libjasper/jas_stream.c,assert,call
C:/opencv/3rdparty/libjasper/jas_stream.c,assert,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_getc2,call
C:/opencv/3rdparty/libjasper/jas_stream.c,assert,call
C:/opencv/3rdparty/libjasper/jas_stream.c,assert,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_putc2,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_getc_macro,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_error,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_putc_macro,call
C:/opencv/3rdparty/libjasper/jas_stream.c,fprintf,call
C:/opencv/3rdparty/libjasper/jas_stream.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_getc,call
C:/opencv/3rdparty/libjasper/jas_stream.c,abort,call
C:/opencv/3rdparty/libjasper/jas_stream.c,fprintf,call
C:/opencv/3rdparty/libjasper/jas_stream.c,fputc,call
C:/opencv/3rdparty/libjasper/jas_stream.c,fprintf,call
C:/opencv/3rdparty/libjasper/jas_stream.c,isprint,call
C:/opencv/3rdparty/libjasper/jas_stream.c,fputc,call
C:/opencv/3rdparty/libjasper/jas_stream.c,fputc,call
C:/opencv/3rdparty/libjasper/jas_stream.c,fprintf,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_tell,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_seek,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_tell,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_stream_seek,call
C:/opencv/3rdparty/libjasper/jas_stream.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jas_stream.c,memcpy,call
C:/opencv/3rdparty/libjasper/jas_stream.c,assert,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_realloc,call
C:/opencv/3rdparty/libjasper/jas_stream.c,assert,call
C:/opencv/3rdparty/libjasper/jas_stream.c,mem_resize,call
C:/opencv/3rdparty/libjasper/jas_stream.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jas_stream.c,memset,call
C:/opencv/3rdparty/libjasper/jas_stream.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jas_stream.c,memcpy,call
C:/opencv/3rdparty/libjasper/jas_stream.c,assert,call
C:/opencv/3rdparty/libjasper/jas_stream.c,abort,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_free,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_free,call
C:/opencv/3rdparty/libjasper/jas_stream.c,JAS_CAST,call
C:/opencv/3rdparty/libjasper/jas_stream.c,read,call
C:/opencv/3rdparty/libjasper/jas_stream.c,JAS_CAST,call
C:/opencv/3rdparty/libjasper/jas_stream.c,write,call
C:/opencv/3rdparty/libjasper/jas_stream.c,JAS_CAST,call
C:/opencv/3rdparty/libjasper/jas_stream.c,lseek,call
C:/opencv/3rdparty/libjasper/jas_stream.c,JAS_CAST,call
C:/opencv/3rdparty/libjasper/jas_stream.c,close,call
C:/opencv/3rdparty/libjasper/jas_stream.c,unlink,call
C:/opencv/3rdparty/libjasper/jas_stream.c,jas_free,call
C:/opencv/3rdparty/libjasper/jas_stream.c,JAS_CAST,call
C:/opencv/3rdparty/libjasper/jas_stream.c,fread,call
C:/opencv/3rdparty/libjasper/jas_stream.c,JAS_CAST,call
C:/opencv/3rdparty/libjasper/jas_stream.c,fwrite,call
C:/opencv/3rdparty/libjasper/jas_stream.c,JAS_CAST,call
C:/opencv/3rdparty/libjasper/jas_stream.c,fseek,call
C:/opencv/3rdparty/libjasper/jas_stream.c,JAS_CAST,call
C:/opencv/3rdparty/libjasper/jas_stream.c,fclose,call
C:/opencv/3rdparty/libjasper/jas_string.c,string.h,include
C:/opencv/3rdparty/libjasper/jas_string.c,jasper/jas_malloc.h,include
C:/opencv/3rdparty/libjasper/jas_string.c,jasper/jas_string.h,include
C:/opencv/3rdparty/libjasper/jas_string.c,strlen,call
C:/opencv/3rdparty/libjasper/jas_string.c,jas_malloc,call
C:/opencv/3rdparty/libjasper/jas_string.c,strcpy,call
C:/opencv/3rdparty/libjasper/jas_tmr.c,stdio.h,include
C:/opencv/3rdparty/libjasper/jas_tmr.c,stdlib.h,include
C:/opencv/3rdparty/libjasper/jas_tmr.c,time.h,include
C:/opencv/3rdparty/libjasper/jas_tmr.c,jasper/jas_tmr.h,include
C:/opencv/3rdparty/libjasper/jas_tmr.c,defined,call
C:/opencv/3rdparty/libjasper/jas_tmr.c,gettimeofday,call
C:/opencv/3rdparty/libjasper/jas_tmr.c,abort,call
C:/opencv/3rdparty/libjasper/jas_tmr.c,gettimeofday,call
C:/opencv/3rdparty/libjasper/jas_tmr.c,abort,call
C:/opencv/3rdparty/libjasper/jas_tmr.c,defined,call
C:/opencv/3rdparty/libjasper/jas_tmr.c,getrusage,call
C:/opencv/3rdparty/libjasper/jas_tmr.c,abort,call
C:/opencv/3rdparty/libjasper/jas_tmr.c,getrusage,call
C:/opencv/3rdparty/libjasper/jas_tmr.c,abort,call
C:/opencv/3rdparty/libjasper/jas_tvp.c,assert.h,include
C:/opencv/3rdparty/libjasper/jas_tvp.c,stdio.h,include
C:/opencv/3rdparty/libjasper/jas_tvp.c,ctype.h,include
C:/opencv/3rdparty/libjasper/jas_tvp.c,stdlib.h,include
C:/opencv/3rdparty/libjasper/jas_tvp.c,jasper/jas_malloc.h,include
C:/opencv/3rdparty/libjasper/jas_tvp.c,jasper/jas_string.h,include
C:/opencv/3rdparty/libjasper/jas_tvp.c,jasper/jas_tvp.h,include
C:/opencv/3rdparty/libjasper/jas_tvp.c,jas_malloc,call
C:/opencv/3rdparty/libjasper/jas_tvp.c,jas_strdup,call
C:/opencv/3rdparty/libjasper/jas_tvp.c,jas_tvparser_destroy,call
C:/opencv/3rdparty/libjasper/jas_tvp.c,jas_free,call
C:/opencv/3rdparty/libjasper/jas_tvp.c,jas_free,call
C:/opencv/3rdparty/libjasper/jas_tvp.c,isspace,call
C:/opencv/3rdparty/libjasper/jas_tvp.c,JAS_TVP_ISTAG,call
C:/opencv/3rdparty/libjasper/jas_tvp.c,JAS_TVP_ISTAG,call
C:/opencv/3rdparty/libjasper/jas_tvp.c,isspace,call
C:/opencv/3rdparty/libjasper/jas_tvp.c,isspace,call
C:/opencv/3rdparty/libjasper/jas_tvp.c,strcmp,call
C:/opencv/3rdparty/libjasper/jas_version.c,jasper/jas_version.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_cm.h,jasper/jas_config.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_cm.h,jasper/jas_icc.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_config.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_config.h,stdio.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_config.h,jasper/jas_config2.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_debug.h,stdio.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_debug.h,jasper/jas_config.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_debug.h,jasper/jas_types.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_debug.h,jasper/jas_debug.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_debug.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_fix.h,stdio.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_fix.h,stdlib.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_fix.h,math.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_fix.h,jasper/jas_config.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_fix.h,jasper/jas_types.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_fix.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_fix.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_fix.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_fix.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_fix.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_fix.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_fix.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_getopt.h,jasper/jas_config.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_icc.h,jasper/jas_config.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_icc.h,jasper/jas_types.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_icc.h,jasper/jas_stream.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_image.h,jasper/jas_config.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_image.h,jasper/jas_stream.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_image.h,jasper/jas_seq.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_image.h,jasper/jas_cm.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_image.h,stdio.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_image.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_image.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_image.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_image.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_image.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_image.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_image.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_image.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_init.h,jasper/jas_config.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_malloc.h,jasper/jas_config.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_malloc.h,stdlib.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_malloc.h,stdio.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_malloc.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_malloc.h,../../../../local/src/memalloc.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_malloc.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_math.h,jasper/jas_config.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_math.h,assert.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_math.h,stdio.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_math.h,string.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_seq.h,jasper/jas_config.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_seq.h,jasper/jas_stream.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_seq.h,jasper/jas_types.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_stream.h,jasper/jas_config.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_stream.h,stdio.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_stream.h,limits.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_stream.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_stream.h,fcntl.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_stream.h,string.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_stream.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_stream.h,unistd.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_stream.h,jasper/jas_types.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_stream.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_stream.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_string.h,jasper/jas_config.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_string.h,string.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_tmr.h,time.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_tmr.h,jasper/jas_config.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_tmr.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_tmr.h,sys/time.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_tmr.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_tmr.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_tvp.h,jasper/jas_config.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_types.h,jasper/jas_config.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_types.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_types.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_types.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_types.h,windows.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_types.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_types.h,stdlib.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_types.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_types.h,stddef.h,include
C:/opencv/3rdparty/libjasper/jasper/jas_types.h,defined,call
C:/opencv/3rdparty/libjasper/jasper/jas_types.h,sys/types.h,include
